global_index,SUB_addr,MAIN_addr,disk_offset,payload_start,sector_key,sector_local_index,decoded_old,decoded_new,raw_old,raw_new
0,0x4B6A,0x0C6A,0x05A25,0x05990,0x3B,0x36A,10,D0,42,02
1,0x4B6B,0x0C6B,0x05A24,0x05990,0x3B,0x36B,12,31,45,64
2,0x4B6C,0x0C6C,0x05A23,0x05990,0x3B,0x36C,10,50,44,84
3,0x4B6D,0x0C6D,0x05A22,0x05990,0x3B,0x36D,12,21,47,56
4,0x4B6E,0x0C6E,0x05A21,0x05990,0x3B,0x36E,D0,A0,06,D6
5,0x4B6F,0x0C6F,0x05A20,0x05990,0x3B,0x36F,3A,31,71,68
6,0x4B70,0x0C70,0x05A1F,0x05990,0x3B,0x370,00,70,38,A8
7,0x4B71,0x0C71,0x05A1E,0x05990,0x3B,0x371,1B,3F,54,78
8,0x4B72,0x0C72,0x05A1D,0x05990,0x3B,0x372,C0,A0,FA,DA
9,0x4B73,0x0C73,0x05A1C,0x05990,0x3B,0x373,3A,17,75,52
10,0x4B74,0x0C74,0x05A1B,0x05990,0x3B,0x374,90,10,CC,4C
11,0x4B75,0x0C75,0x05A1A,0x05990,0x3B,0x375,1B,12,58,4F
12,0x4B76,0x0C76,0x05A19,0x05990,0x3B,0x376,C0,F0,FE,2E
13,0x4B77,0x0C77,0x05A18,0x05990,0x3B,0x377,18,34,57,73
14,0x4B78,0x0C78,0x05A17,0x05990,0x3B,0x378,00,C0,40,00
15,0x4B79,0x0C79,0x05A16,0x05990,0x3B,0x379,B0,E3,F1,24
16,0x4B7A,0x0C7A,0x05A15,0x05990,0x3B,0x37A,30,C0,72,02
17,0x4B7B,0x0C7B,0x05A14,0x05990,0x3B,0x37B,28,27,6B,6A
19,0x4B7D,0x0C7D,0x05A12,0x05990,0x3B,0x37D,28,12,6D,57
20,0x4B7E,0x0C7E,0x05A11,0x05990,0x3B,0x37E,40,60,86,A6
21,0x4B7F,0x0C7F,0x05A10,0x05990,0x3B,0x37F,18,12,5F,59
22,0x4B80,0x0C80,0x05A0F,0x05990,0x3B,0x380,F0,60,38,A8
23,0x4B81,0x0C81,0x05A0E,0x05990,0x3B,0x381,19,12,62,5B
24,0x4B82,0x0C82,0x05A0D,0x05990,0x3B,0x382,50,30,9A,7A
26,0x4B84,0x0C84,0x05A0B,0x05990,0x3B,0x384,50,0F,9C,5B
27,0x4B85,0x0C85,0x05A0A,0x05990,0x3B,0x385,12,A0,5F,ED
28,0x4B86,0x0C86,0x05A09,0x05990,0x3B,0x386,50,DE,9E,2C
29,0x4B87,0x0C87,0x05A08,0x05990,0x3B,0x387,12,C0,61,0F
30,0x4B88,0x0C88,0x05A07,0x05990,0x3B,0x388,50,17,A0,67
31,0x4B89,0x0C89,0x05A06,0x05990,0x3B,0x389,12,10,63,61
32,0x4B8A,0x0C8A,0x05A05,0x05990,0x3B,0x38A,30,12,82,64
33,0x4B8B,0x0C8B,0x05A04,0x05990,0x3B,0x38B,12,A0,65,F3
34,0x4B8C,0x0C8C,0x05A03,0x05990,0x3B,0x38C,10,3D,64,91
35,0x4B8D,0x0C8D,0x05A02,0x05990,0x3B,0x38D,12,20,67,75
36,0x4B8E,0x0C8E,0x05A01,0x05990,0x3B,0x38E,10,3D,66,93
37,0x4B8F,0x0C8F,0x05A00,0x05990,0x3B,0x38F,12,90,69,E7
38,0x4B90,0x0C90,0x059FF,0x05990,0x3B,0x390,10,DE,68,36
39,0x4B91,0x0C91,0x059FE,0x05990,0x3B,0x391,12,10,6B,69
40,0x4B92,0x0C92,0x059FD,0x05990,0x3B,0x392,0F,12,69,6C
41,0x4B93,0x0C93,0x059FC,0x05990,0x3B,0x393,10,F0,6B,4B
42,0x4B94,0x0C94,0x059FB,0x05990,0x3B,0x394,12,EF,6E,4B
43,0x4B95,0x0C95,0x059FA,0x05990,0x3B,0x395,D0,70,2D,CD
44,0x4B96,0x0C96,0x059F9,0x05990,0x3B,0x396,BE,DF,1C,3D
45,0x4B97,0x0C97,0x059F8,0x05990,0x3B,0x397,E0,50,3F,AF
46,0x4B98,0x0C98,0x059F7,0x05990,0x3B,0x398,28,E3,88,43
47,0x4B99,0x0C99,0x059F6,0x05990,0x3B,0x399,40,E0,A1,41
48,0x4B9A,0x0C9A,0x059F5,0x05990,0x3B,0x39A,40,25,A2,87
49,0x4B9B,0x0C9B,0x059F4,0x05990,0x3B,0x39B,C0,10,23,73
50,0x4B9C,0x0C9C,0x059F3,0x05990,0x3B,0x39C,18,12,7C,76
51,0x4B9D,0x0C9D,0x059F2,0x05990,0x3B,0x39D,20,70,85,D5
52,0x4B9E,0x0C9E,0x059F1,0x05990,0x3B,0x39E,18,E3,7E,49
53,0x4B9F,0x0C9F,0x059F0,0x05990,0x3B,0x39F,B0,20,17,87
54,0x4BA0,0x0CA0,0x059EF,0x05990,0x3B,0x3A0,38,12,A0,7A
55,0x4BA1,0x0CA1,0x059EE,0x05990,0x3B,0x3A1,20,80,89,E9
56,0x4BA2,0x0CA2,0x059ED,0x05990,0x3B,0x3A2,B0,22,1A,8C
57,0x4BA3,0x0CA3,0x059EC,0x05990,0x3B,0x3A3,A0,90,0B,FB
58,0x4BA4,0x0CA4,0x059EB,0x05990,0x3B,0x3A4,38,3B,A4,A7
59,0x4BA5,0x0CA5,0x059EA,0x05990,0x3B,0x3A5,20,D0,8D,3D
60,0x4BA6,0x0CA6,0x059E9,0x05990,0x3B,0x3A6,12,E1,80,4F
61,0x4BA7,0x0CA7,0x059E8,0x05990,0x3B,0x3A7,D0,20,3F,8F
62,0x4BA8,0x0CA8,0x059E7,0x05990,0x3B,0x3A8,32,E2,A2,52
63,0x4BA9,0x0CA9,0x059E6,0x05990,0x3B,0x3A9,40,90,B1,01
64,0x4BAA,0x0CAA,0x059E5,0x05990,0x3B,0x3AA,3B,22,AD,94
65,0x4BAB,0x0CAB,0x059E4,0x05990,0x3B,0x3AB,70,80,E3,F3
66,0x4BAC,0x0CAC,0x059E3,0x05990,0x3B,0x3AC,1A,DE,8E,52
67,0x4BAD,0x0CAD,0x059E2,0x05990,0x3B,0x3AD,B0,0F,25,84
68,0x4BAE,0x0CAE,0x059E1,0x05990,0x3B,0x3AE,1A,80,90,F6
69,0x4BAF,0x0CAF,0x059E0,0x05990,0x3B,0x3AF,30,22,A7,99
70,0x4BB0,0x0CB0,0x059DF,0x05990,0x3B,0x3B0,3B,70,B3,E8
71,0x4BB1,0x0CB1,0x059DE,0x05990,0x3B,0x3B1,F0,E5,69,5E
72,0x4BB2,0x0CB2,0x059DD,0x05990,0x3B,0x3B2,1B,90,95,0A
73,0x4BB3,0x0CB3,0x059DC,0x05990,0x3B,0x3B3,D0,22,4B,9D
74,0x4BB4,0x0CB4,0x059DB,0x05990,0x3B,0x3B4,32,40,AE,BC
75,0x4BB5,0x0CB5,0x059DA,0x05990,0x3B,0x3B5,E0,DE,5D,5B
76,0x4BB6,0x0CB6,0x059D9,0x05990,0x3B,0x3B6,28,10,A6,8E
77,0x4BB7,0x0CB7,0x059D8,0x05990,0x3B,0x3B7,10,12,8F,91
78,0x4BB8,0x0CB8,0x059D7,0x05990,0x3B,0x3B8,12,E0,92,60
79,0x4BB9,0x0CB9,0x059D6,0x05990,0x3B,0x3B9,0F,3C,90,BD
80,0x4BBA,0x0CBA,0x059D5,0x05990,0x3B,0x3BA,10,F0,92,72
81,0x4BBB,0x0CBB,0x059D4,0x05990,0x3B,0x3BB,12,30,95,B3
83,0x4BBD,0x0CBD,0x059D2,0x05990,0x3B,0x3BD,12,E0,97,65
84,0x4BBE,0x0CBE,0x059D1,0x05990,0x3B,0x3BE,D0,10,56,96
85,0x4BBF,0x0CBF,0x059D0,0x05990,0x3B,0x3BF,32,E0,B9,67
86,0x4BC0,0x0CC0,0x059CF,0x05990,0x3B,0x3C0,F0,10,78,98
87,0x4BC1,0x0CC1,0x059CE,0x05990,0x3B,0x3C1,9C,12,25,9B
88,0x4BC2,0x0CC2,0x059CD,0x05990,0x3B,0x3C2,D0,00,5A,8A
89,0x4BC3,0x0CC3,0x059CC,0x05990,0x3B,0x3C3,32,5E,BD,E9
90,0x4BC4,0x0CC4,0x059CB,0x05990,0x3B,0x3C4,F0,E0,7C,6C
91,0x4BC5,0x0CC5,0x059CA,0x05990,0x3B,0x3C5,28,25,B5,B2
92,0x4BC6,0x0CC6,0x059C9,0x05990,0x3B,0x3C6,20,C0,AE,4E
93,0x4BC7,0x0CC7,0x059C8,0x05990,0x3B,0x3C7,12,27,A1,B6
94,0x4BC8,0x0CC8,0x059C7,0x05990,0x3B,0x3C8,70,F0,00,80
95,0x4BC9,0x0CC9,0x059C6,0x05990,0x3B,0x3C9,98,30,29,C1
96,0x4BCA,0x0CCA,0x059C5,0x05990,0x3B,0x3CA,40,80,D2,12
97,0x4BCB,0x0CCB,0x059C4,0x05990,0x3B,0x3CB,57,20,EA,B3
98,0x4BCC,0x0CCC,0x059C3,0x05990,0x3B,0x3CC,90,30,24,C4
99,0x4BCD,0x0CCD,0x059C2,0x05990,0x3B,0x3CD,19,12,AE,A7
100,0x4BCE,0x0CCE,0x059C1,0x05990,0x3B,0x3CE,B0,0F,46,A5
101,0x4BCF,0x0CCF,0x059C0,0x05990,0x3B,0x3CF,38,50,CF,E7
102,0x4BD0,0x0CD0,0x059BF,0x05990,0x3B,0x3D0,60,E3,F8,7B
103,0x4BD1,0x0CD1,0x059BE,0x05990,0x3B,0x3D1,F7,10,90,A9
104,0x4BD2,0x0CD2,0x059BD,0x05990,0x3B,0x3D2,F0,E0,8A,7A
105,0x4BD3,0x0CD3,0x059BC,0x05990,0x3B,0x3D3,28,D0,C3,6B
106,0x4BD4,0x0CD4,0x059BB,0x05990,0x3B,0x3D4,A0,34,3C,D0
107,0x4BD5,0x0CD5,0x059BA,0x05990,0x3B,0x3D5,28,10,C5,AD
108,0x4BD6,0x0CD6,0x059B9,0x05990,0x3B,0x3D6,40,12,DE,B0
109,0x4BD7,0x0CD7,0x059B8,0x05990,0x3B,0x3D7,18,20,B7,BF
110,0x4BD8,0x0CD8,0x059B7,0x05990,0x3B,0x3D8,30,DE,D0,7E
111,0x4BD9,0x0CD9,0x059B6,0x05990,0x3B,0x3D9,12,10,B3,B1
112,0x4BDA,0x0CDA,0x059B5,0x05990,0x3B,0x3DA,80,E2,22,84
113,0x4BDB,0x0CDB,0x059B4,0x05990,0x3B,0x3DB,28,E0,CB,83
114,0x4BDC,0x0CDC,0x059B3,0x05990,0x3B,0x3DC,20,25,C4,C9
115,0x4BDD,0x0CDD,0x059B2,0x05990,0x3B,0x3DD,12,10,B7,B5
116,0x4BDE,0x0CDE,0x059B1,0x05990,0x3B,0x3DE,10,12,B6,B8
117,0x4BDF,0x0CDF,0x059B0,0x05990,0x3B,0x3DF,12,40,B9,E7
118,0x4BE0,0x0CE0,0x059AF,0x05990,0x3B,0x3E0,10,3D,B8,E5
119,0x4BE1,0x0CE1,0x059AE,0x05990,0x3B,0x3E1,12,B0,BB,59
120,0x4BE2,0x0CE2,0x059AD,0x05990,0x3B,0x3E2,0F,17,B9,C1
121,0x4BE3,0x0CE3,0x059AC,0x05990,0x3B,0x3E3,10,C0,BB,6B
122,0x4BE4,0x0CE4,0x059AB,0x05990,0x3B,0x3E4,12,E3,BE,8F
123,0x4BE5,0x0CE5,0x059AA,0x05990,0x3B,0x3E5,10,C0,BD,6D
124,0x4BE6,0x0CE6,0x059A9,0x05990,0x3B,0x3E6,12,27,C0,D5
125,0x4BE7,0x0CE7,0x059A8,0x05990,0x3B,0x3E7,10,30,BF,DF
127,0x4BE9,0x0CE9,0x059A6,0x05990,0x3B,0x3E9,10,0F,C1,C0
128,0x4BEA,0x0CEA,0x059A5,0x05990,0x3B,0x3EA,12,50,C4,02
129,0x4BEB,0x0CEB,0x059A4,0x05990,0x3B,0x3EB,10,21,C3,D4
130,0x4BEC,0x0CEC,0x059A3,0x05990,0x3B,0x3EC,12,90,C6,44
131,0x4BED,0x0CED,0x059A2,0x05990,0x3B,0x3ED,70,31,25,E6
132,0x4BEE,0x0CEE,0x059A1,0x05990,0x3B,0x3EE,19,C0,CF,76
133,0x4BEF,0x0CEF,0x059A0,0x05990,0x3B,0x3EF,B0,27,67,DE
134,0x4BF0,0x0CF0,0x0599F,0x05990,0x3B,0x3F0,18,70,D0,28
135,0x4BF1,0x0CF1,0x0599E,0x05990,0x3B,0x3F1,70,35,29,EE
136,0x4BF2,0x0CF2,0x0599D,0x05990,0x3B,0x3F2,19,80,D3,3A
137,0x4BF3,0x0CF3,0x0599C,0x05990,0x3B,0x3F3,20,22,DB,DD
138,0x4BF4,0x0CF4,0x0599B,0x05990,0x3B,0x3F4,12,80,CE,3C
139,0x4BF5,0x0CF5,0x0599A,0x05990,0x3B,0x3F5,50,39,0D,F6
140,0x4BF6,0x0CF6,0x05999,0x05990,0x3B,0x3F6,5A,70,18,2E
141,0x4BF7,0x0CF7,0x05998,0x05990,0x3B,0x3F7,20,34,DF,F3
142,0x4BF8,0x0CF8,0x05997,0x05990,0x3B,0x3F8,B7,70,77,30
143,0x4BF9,0x0CF9,0x05996,0x05990,0x3B,0x3F9,F0,3F,B1,00
144,0x4BFA,0x0CFA,0x05995,0x05990,0x3B,0x3FA,28,90,EA,52
145,0x4BFB,0x0CFB,0x05994,0x05990,0x3B,0x3FB,70,22,33,E5
146,0x4BFC,0x0CFC,0x05993,0x05990,0x3B,0x3FC,B7,80,7B,44
147,0x4BFD,0x0CFD,0x05992,0x05990,0x3B,0x3FD,60,DE,25,A3
148,0x4BFE,0x0CFE,0x05991,0x05990,0x3B,0x3FE,18,80,DE,46
149,0x4BFF,0x0CFF,0x05990,0x05990,0x3B,0x3FF,30,22,F8,EA
150,0x4C00,0x0D00,0x0619F,0x05DA0,0x3B,0x000,12,70,D7,35
151,0x4C01,0x0D01,0x0619E,0x05DA0,0x3B,0x001,10,E5,D6,AB
152,0x4C02,0x0D02,0x0619D,0x05DA0,0x3B,0x002,12,90,D9,57
153,0x4C03,0x0D03,0x0619C,0x05DA0,0x3B,0x003,10,22,D8,EA
154,0x4C04,0x0D04,0x0619B,0x05DA0,0x3B,0x004,12,C0,DB,89
155,0x4C05,0x0D05,0x0619A,0x05DA0,0x3B,0x005,10,30,DA,FA
156,0x4C06,0x0D06,0x06199,0x05DA0,0x3B,0x006,12,70,DD,3B
157,0x4C07,0x0D07,0x06198,0x05DA0,0x3B,0x007,10,E3,DC,AF
158,0x4C08,0x0D08,0x06197,0x05DA0,0x3B,0x008,12,0F,DF,DC
159,0x4C09,0x0D09,0x06196,0x05DA0,0x3B,0x009,10,A0,DE,6E
160,0x4C0A,0x0D0A,0x06195,0x05DA0,0x3B,0x00A,12,DE,E1,AD
161,0x4C0B,0x0D0B,0x06194,0x05DA0,0x3B,0x00B,0F,C0,DF,90
162,0x4C0C,0x0D0C,0x06193,0x05DA0,0x3B,0x00C,10,17,E1,E8
163,0x4C0D,0x0D0D,0x06192,0x05DA0,0x3B,0x00D,12,10,E4,E2
164,0x4C0E,0x0D0E,0x06191,0x05DA0,0x3B,0x00E,D0,12,A3,E5
165,0x4C0F,0x0D0F,0x06190,0x05DA0,0x3B,0x00F,19,A0,ED,74
166,0x4C10,0x0D10,0x0618F,0x05DA0,0x3B,0x010,60,3D,35,12
167,0x4C11,0x0D11,0x0618E,0x05DA0,0x3B,0x011,18,20,EE,F6
168,0x4C12,0x0D12,0x0618D,0x05DA0,0x3B,0x012,70,3D,47,14
169,0x4C13,0x0D13,0x0618C,0x05DA0,0x3B,0x013,28,90,00,68
170,0x4C14,0x0D14,0x0618B,0x05DA0,0x3B,0x014,20,DE,F9,B7
171,0x4C15,0x0D15,0x0618A,0x05DA0,0x3B,0x015,18,10,F2,EA
172,0x4C16,0x0D16,0x06189,0x05DA0,0x3B,0x016,B0,12,8B,ED
173,0x4C17,0x0D17,0x06188,0x05DA0,0x3B,0x017,38,F0,14,CC
174,0x4C18,0x0D18,0x06187,0x05DA0,0x3B,0x018,A0,EF,7D,CC
175,0x4C19,0x0D19,0x06186,0x05DA0,0x3B,0x019,28,70,06,4E
176,0x4C1A,0x0D1A,0x06185,0x05DA0,0x3B,0x01A,90,DF,6F,BE
177,0x4C1B,0x0D1B,0x06184,0x05DA0,0x3B,0x01B,38,50,18,30
178,0x4C1C,0x0D1C,0x06183,0x05DA0,0x3B,0x01C,20,E3,01,C4
179,0x4C1D,0x0D1D,0x06182,0x05DA0,0x3B,0x01D,12,E0,F4,C2
180,0x4C1E,0x0D1E,0x06181,0x05DA0,0x3B,0x01E,40,25,23,08
181,0x4C1F,0x0D1F,0x06180,0x05DA0,0x3B,0x01F,D7,10,BB,F4
182,0x4C20,0x0D20,0x0617F,0x05DA0,0x3B,0x020,20,12,05,F7
183,0x4C21,0x0D21,0x0617E,0x05DA0,0x3B,0x021,12,70,F8,56
184,0x4C22,0x0D22,0x0617D,0x05DA0,0x3B,0x022,D0,E3,B7,CA
185,0x4C23,0x0D23,0x0617C,0x05DA0,0x3B,0x023,32,20,1A,08
186,0x4C24,0x0D24,0x0617B,0x05DA0,0x3B,0x024,40,12,29,FB
187,0x4C25,0x0D25,0x0617A,0x05DA0,0x3B,0x025,3B,0F,25,F9
188,0x4C26,0x0D26,0x06179,0x05DA0,0x3B,0x026,10,40,FB,2B
189,0x4C27,0x0D27,0x06178,0x05DA0,0x3B,0x027,1A,20,06,0C
190,0x4C28,0x0D28,0x06177,0x05DA0,0x3B,0x028,A0,10,8D,FD
191,0x4C29,0x0D29,0x06176,0x05DA0,0x3B,0x029,3A,E2,28,D0
192,0x4C2A,0x0D2A,0x06175,0x05DA0,0x3B,0x02A,90,10,7F,FF
193,0x4C2B,0x0D2B,0x06174,0x05DA0,0x3B,0x02B,1B,12,0B,02
194,0x4C2C,0x0D2C,0x06173,0x05DA0,0x3B,0x02C,D0,E0,C1,D1
195,0x4C2D,0x0D2D,0x06172,0x05DA0,0x3B,0x02D,32,3C,24,2E
196,0x4C2E,0x0D2E,0x06171,0x05DA0,0x3B,0x02E,E0,F0,D3,E3
197,0x4C2F,0x0D2F,0x06170,0x05DA0,0x3B,0x02F,28,30,1C,24
199,0x4C31,0x0D31,0x0616E,0x05DA0,0x3B,0x031,12,E0,08,D6
200,0x4C32,0x0D32,0x0616D,0x05DA0,0x3B,0x032,0F,10,06,07
201,0x4C33,0x0D33,0x0616C,0x05DA0,0x3B,0x033,10,E0,08,D8
202,0x4C34,0x0D34,0x0616B,0x05DA0,0x3B,0x034,12,10,0B,09
203,0x4C35,0x0D35,0x0616A,0x05DA0,0x3B,0x035,10,12,0A,0C
204,0x4C36,0x0D36,0x06169,0x05DA0,0x3B,0x036,12,00,0D,FB
205,0x4C37,0x0D37,0x06168,0x05DA0,0x3B,0x037,10,5E,0C,5A
206,0x4C38,0x0D38,0x06167,0x05DA0,0x3B,0x038,12,50,0F,4D
207,0x4C39,0x0D39,0x06166,0x05DA0,0x3B,0x039,D0,DE,CE,DC
208,0x4C3A,0x0D3A,0x06165,0x05DA0,0x3B,0x03A,32,10,31,0F
209,0x4C3B,0x0D3B,0x06164,0x05DA0,0x3B,0x03B,F0,12,F0,12
210,0x4C3C,0x0D3C,0x06163,0x05DA0,0x3B,0x03C,9C,90,9D,91
211,0x4C3D,0x0D3D,0x06162,0x05DA0,0x3B,0x03D,D0,1D,D2,1F
212,0x4C3E,0x0D3E,0x06161,0x05DA0,0x3B,0x03E,32,F0,35,F3
213,0x4C3F,0x0D3F,0x06160,0x05DA0,0x3B,0x03F,20,30,24,34
214,0x4C40,0x0D40,0x0615F,0x05DA0,0x3B,0x040,38,80,3D,85
216,0x4C42,0x0D42,0x0615D,0x05DA0,0x3B,0x042,12,60,19,67
217,0x4C43,0x0D43,0x0615C,0x05DA0,0x3B,0x043,D0,12,D8,1A
218,0x4C44,0x0D44,0x0615B,0x05DA0,0x3B,0x044,BE,60,C7,69
219,0x4C45,0x0D45,0x0615A,0x05DA0,0x3B,0x045,E0,12,EA,1C
220,0x4C46,0x0D46,0x06159,0x05DA0,0x3B,0x046,28,60,33,6B
221,0x4C47,0x0D47,0x06158,0x05DA0,0x3B,0x047,40,12,4C,1E
222,0x4C48,0x0D48,0x06157,0x05DA0,0x3B,0x048,40,0F,4D,1C
223,0x4C49,0x0D49,0x06156,0x05DA0,0x3B,0x049,C0,80,CE,8E
224,0x4C4A,0x0D4A,0x06155,0x05DA0,0x3B,0x04A,18,22,27,31
225,0x4C4B,0x0D4B,0x06154,0x05DA0,0x3B,0x04B,20,90,30,A0
226,0x4C4C,0x0D4C,0x06153,0x05DA0,0x3B,0x04C,18,3B,29,4C
227,0x4C4D,0x0D4D,0x06152,0x05DA0,0x3B,0x04D,B0,F0,C2,02
228,0x4C4E,0x0D4E,0x06151,0x05DA0,0x3B,0x04E,38,25,4B,38
229,0x4C4F,0x0D4F,0x06150,0x05DA0,0x3B,0x04F,20,D0,34,E4
230,0x4C50,0x0D50,0x0614F,0x05DA0,0x3B,0x050,B0,E2,C5,F7
231,0x4C51,0x0D51,0x0614E,0x05DA0,0x3B,0x051,A0,90,B6,A6
232,0x4C52,0x0D52,0x0614D,0x05DA0,0x3B,0x052,38,22,4F,39
233,0x4C53,0x0D53,0x0614C,0x05DA0,0x3B,0x053,20,E0,38,F8
234,0x4C54,0x0D54,0x0614B,0x05DA0,0x3B,0x054,12,9F,2B,B8
235,0x4C55,0x0D55,0x0614A,0x05DA0,0x3B,0x055,10,80,2A,9A
236,0x4C56,0x0D56,0x06149,0x05DA0,0x3B,0x056,12,22,2D,3D
237,0x4C57,0x0D57,0x06148,0x05DA0,0x3B,0x057,10,90,2C,AC
238,0x4C58,0x0D58,0x06147,0x05DA0,0x3B,0x058,12,3B,2F,58
239,0x4C59,0x0D59,0x06146,0x05DA0,0x3B,0x059,10,D0,2E,EE
240,0x4C5A,0x0D5A,0x06145,0x05DA0,0x3B,0x05A,12,E1,31,00
241,0x4C5B,0x0D5B,0x06144,0x05DA0,0x3B,0x05B,0F,D0,2F,F0
242,0x4C5C,0x0D5C,0x06143,0x05DA0,0x3B,0x05C,10,E2,31,03
243,0x4C5D,0x0D5D,0x06142,0x05DA0,0x3B,0x05D,12,90,34,B2
244,0x4C5E,0x0D5E,0x06141,0x05DA0,0x3B,0x05E,10,22,33,45
245,0x4C5F,0x0D5F,0x06140,0x05DA0,0x3B,0x05F,12,80,36,A4
246,0x4C60,0x0D60,0x0613F,0x05DA0,0x3B,0x060,80,DE,A5,03
247,0x4C61,0x0D61,0x0613E,0x05DA0,0x3B,0x061,EE,10,14,36
248,0x4C62,0x0D62,0x0613D,0x05DA0,0x3B,0x062,70,12,97,39
249,0x4C63,0x0D63,0x0613C,0x05DA0,0x3B,0x063,19,C0,41,E8
250,0x4C64,0x0D64,0x0613B,0x05DA0,0x3B,0x064,60,27,89,50
251,0x4C65,0x0D65,0x0613A,0x05DA0,0x3B,0x065,28,E0,52,0A
252,0x4C66,0x0D66,0x06139,0x05DA0,0x3B,0x066,70,E6,9B,11
253,0x4C67,0x0D67,0x06138,0x05DA0,0x3B,0x067,98,40,C4,6C
254,0x4C68,0x0D68,0x06137,0x05DA0,0x3B,0x068,30,DE,5D,0B
255,0x4C69,0x0D69,0x06136,0x05DA0,0x3B,0x069,29,10,57,3E
256,0x4C6A,0x0D6A,0x06135,0x05DA0,0x3B,0x06A,B0,12,DF,41
257,0x4C6B,0x0D6B,0x06134,0x05DA0,0x3B,0x06B,38,A0,68,D0
258,0x4C6C,0x0D6C,0x06133,0x05DA0,0x3B,0x06C,60,DE,91,0F
259,0x4C6D,0x0D6D,0x06132,0x05DA0,0x3B,0x06D,F7,C0,29,F2
260,0x4C6E,0x0D6E,0x06131,0x05DA0,0x3B,0x06E,F0,17,23,4A
261,0x4C6F,0x0D6F,0x06130,0x05DA0,0x3B,0x06F,28,80,5C,B4
262,0x4C70,0x0D70,0x0612F,0x05DA0,0x3B,0x070,A0,DE,D5,13
263,0x4C71,0x0D71,0x0612E,0x05DA0,0x3B,0x071,28,10,5E,46
264,0x4C72,0x0D72,0x0612D,0x05DA0,0x3B,0x072,40,12,77,49
265,0x4C73,0x0D73,0x0612C,0x05DA0,0x3B,0x073,18,60,50,98
266,0x4C74,0x0D74,0x0612B,0x05DA0,0x3B,0x074,80,9F,B9,D8
267,0x4C75,0x0D75,0x0612A,0x05DA0,0x3B,0x075,28,E0,62,1A
268,0x4C76,0x0D76,0x06129,0x05DA0,0x3B,0x076,20,3C,5B,77
269,0x4C77,0x0D77,0x06128,0x05DA0,0x3B,0x077,12,A0,4E,DC
270,0x4C78,0x0D78,0x06127,0x05DA0,0x3B,0x078,50,17,8D,54
271,0x4C79,0x0D79,0x06126,0x05DA0,0x3B,0x079,12,10,50,4E
272,0x4C7A,0x0D7A,0x06125,0x05DA0,0x3B,0x07A,50,12,8F,51
273,0x4C7B,0x0D7B,0x06124,0x05DA0,0x3B,0x07B,12,40,52,80
274,0x4C7C,0x0D7C,0x06123,0x05DA0,0x3B,0x07C,50,E2,91,23
275,0x4C7D,0x0D7D,0x06122,0x05DA0,0x3B,0x07D,12,50,54,92
276,0x4C7E,0x0D7E,0x06121,0x05DA0,0x3B,0x07E,50,2E,93,71
277,0x4C7F,0x0D7F,0x06120,0x05DA0,0x3B,0x07F,12,C0,56,04
278,0x4C80,0x0D80,0x0611F,0x05DA0,0x3B,0x080,10,E3,55,28
279,0x4C81,0x0D81,0x0611E,0x05DA0,0x3B,0x081,12,50,58,96
280,0x4C82,0x0D82,0x0611D,0x05DA0,0x3B,0x082,10,DE,57,25
281,0x4C83,0x0D83,0x0611C,0x05DA0,0x3B,0x083,12,10,5A,58
282,0x4C84,0x0D84,0x0611B,0x05DA0,0x3B,0x084,0F,12,58,5B
283,0x4C85,0x0D85,0x0611A,0x05DA0,0x3B,0x085,D0,80,1A,CA
284,0x4C86,0x0D86,0x06119,0x05DA0,0x3B,0x086,32,30,7D,7B
285,0x4C87,0x0D87,0x06118,0x05DA0,0x3B,0x087,40,00,8C,4C
286,0x4C88,0x0D88,0x06117,0x05DA0,0x3B,0x088,3B,3C,88,89
287,0x4C89,0x0D89,0x06116,0x05DA0,0x3B,0x089,10,50,5E,9E
288,0x4C8A,0x0D8A,0x06115,0x05DA0,0x3B,0x08A,1A,E2,69,31
289,0x4C8B,0x0D8B,0x06114,0x05DA0,0x3B,0x08B,B0,10,00,60
290,0x4C8C,0x0D8C,0x06113,0x05DA0,0x3B,0x08C,2A,12,7B,63
291,0x4C8D,0x0D8D,0x06112,0x05DA0,0x3B,0x08D,60,C0,B2,12
292,0x4C8E,0x0D8E,0x06111,0x05DA0,0x3B,0x08E,2A,3F,7D,92
293,0x4C8F,0x0D8F,0x06110,0x05DA0,0x3B,0x08F,30,10,84,64
294,0x4C90,0x0D90,0x0610F,0x05DA0,0x3B,0x090,1A,DF,6F,34
295,0x4C91,0x0D91,0x0610E,0x05DA0,0x3B,0x091,D0,80,26,D6
296,0x4C92,0x0D92,0x0610D,0x05DA0,0x3B,0x092,32,2E,89,85
297,0x4C93,0x0D93,0x0610C,0x05DA0,0x3B,0x093,80,00,D8,58
298,0x4C94,0x0D94,0x0610B,0x05DA0,0x3B,0x094,28,7E,81,D7
299,0x4C95,0x0D95,0x0610A,0x05DA0,0x3B,0x095,D0,C0,2A,1A
300,0x4C96,0x0D96,0x06109,0x05DA0,0x3B,0x096,32,27,8D,82
301,0x4C97,0x0D97,0x06108,0x05DA0,0x3B,0x097,40,30,9C,8C
302,0x4C98,0x0D98,0x06107,0x05DA0,0x3B,0x098,3B,12,98,6F
303,0x4C99,0x0D99,0x06106,0x05DA0,0x3B,0x099,70,0F,CE,6D
