ram_addr,new_stored,raw_file_offset,old_raw,new_raw,d88_c,d88_h,d88_r,raw_index
0x3E93,1F,0x00C8AC,60,EB,0A,40,1,0x16C
0x3E92,96,0x00C8AD,65,62,0A,40,1,0x16D
0x3E91,,0x0C8AE,61,6D,0A,40,1,0x16E
0x3E90,FF,0x00C8AF,4D,5D,0A,40,1,0x16F
0x3E8F,15,0x00C8B0,5B,1C,0A,40,1,0x170
0x3E8E,03,0x00C8B1,DA,F2,0A,40,1,0x171
0x3E8D,0C,0x00C8B2,E5,5D,0A,40,1,0x172
0x3E8C,00,0x00C8B3,5C,59,0A,40,1,0x173
0x3E8B,C0,0x00C8B4,D8,6D,0A,40,1,0x174
0x3E8A,0C,0x00C8B5,56,5A,0A,40,1,0x175
0x3E89,3F,0x00C8B6,5C,62,0A,40,1,0x176
0x3E88,00,0x00C8B7,56,54,0A,40,1,0x177
0x3E87,05,0x00C8B8,DF,93,0A,40,1,0x178
0x3E86,FE,0x00C8B9,56,5E,0A,40,1,0x179
0x3E85,0C,0x00C8BA,DB,D2,0A,40,1,0x17A
0x3E84,7F,0x00C8BB,54,5A,0A,40,1,0x17B
0x3E80,07,0x00C8BF,2D,4D,0A,40,1,0x17F
0x3E7F,04,0x00C8C0,4B,5B,0A,40,1,0x180
0x3E7E,00,0x00C8C1,54,D6,0A,40,1,0x181
0x3E7C,96,0x00C8C3,4C,39,0A,40,1,0x183
0x3E7B,03,0x00C8C4,4C,47,0A,40,1,0x184
0x3E7A,,0x0C8C5,47,86,0A,40,1,0x185
0x3E79,15,0x00C8C6,4C,DD,0A,40,1,0x186
0x3E78,03,0x00C8C7,CF,48,0A,40,1,0x187
0x3E77,0C,0x00C8C8,47,43,0A,40,1,0x188
0x3E76,FF,0x00C8C9,C2,57,0A,40,1,0x189
0x3E75,3F,0x00C8CA,42,45,0A,40,1,0x18A
0x3E74,0C,0x00C8CB,47,60,0A,40,1,0x18B
0x3E73,,0x0C8CC,00,4C,0A,40,1,0x18C
0x3E72,FF,0x00C8CD,4B,3F,0A,40,1,0x18D
0x3E71,05,0x00C8CE,BD,2E,0A,40,1,0x18E
0x3E70,01,0x00C8CF,46,48,0A,40,1,0x18F
0x3E6F,0C,0x00C8D0,1C,BB,0A,40,1,0x190
0x3E6E,80,0x00C8D1,3A,44,0A,40,1,0x191
0x3E6D,07,0x00C8D2,45,36,0A,40,1,0x192
0x3E6C,04,0x00C8D3,3C,45,0A,40,1,0x193
0x3E6B,8B,0x00C8D4,57,77,0A,40,1,0x194
0x3E6A,03,0x00C8D5,40,F7,0A,40,1,0x195
0x3E69,F8,0x00C8D6,B6,C1,0A,40,1,0x196
0x3E68,FF,0x00C8D7,C1,38,0A,40,1,0x197
0x3E67,0F,0x00C8D8,37,3B,0A,40,1,0x198
0x3E66,96,0x00C8D9,BC,37,0A,40,1,0x199
0x3E65,,0x0C8DA,35,32,0A,40,1,0x19A
0x3E64,FF,0x00C8DB,2D,11,0A,40,1,0x19B
0x3E63,14,0x00C8DC,3C,C7,0A,40,1,0x19C
0x3E62,03,0x00C8DD,4E,32,0A,40,1,0x19D
0x3E60,0C,0x00C8DF,36,41,0A,40,1,0x19F
0x3E5E,F0,0x00C8E1,27,0B,0A,40,1,0x1A1
0x3E5D,0C,0x00C8E2,29,36,0A,40,1,0x1A2
0x3E5C,3F,0x00C8E3,2F,28,0A,40,1,0x1A3
0x3E5B,00,0x00C8E4,B2,37,0A,40,1,0x1A4
0x3E5A,05,0x00C8E5,2A,32,0A,40,1,0x1A5
0x3E58,0C,0x00C8E7,24,2E,0A,40,1,0x1A7
0x3E57,1F,0x00C8E8,2A,27,0A,40,1,0x1A8
0x3E56,E0,0x00C8E9,62,27,0A,40,1,0x1A9
0x3E54,03,0x00C8EB,A1,E1,0A,40,1,0x1AB
0x3E53,07,0x00C8EC,29,5F,0A,40,1,0x1AC
0x3E52,04,0x00C8ED,3E,AA,0A,40,1,0x1AD
0x3E51,,0x0C8EE,1E,21,0A,40,1,0x1AE
0x3E50,F0,0x00C8EF,28,15,0A,40,1,0x1AF
0x3E4F,96,0x00C8F0,1F,1B,0A,40,1,0x1B0
0x3E4E,03,0x00C8F1,FB,3A,0A,40,1,0x1B1
0x3E4D,00,0x00C8F2,23,B1,0A,40,1,0x1B2
0x3E4C,14,0x00C8F3,98,1C,0A,40,1,0x1B3
0x3E4B,03,0x00C8F4,A4,17,0A,40,1,0x1B4
0x3E4A,E0,0x00C8F5,1A,2B,0A,40,1,0x1B5
0x3E49,0C,0x00C8F6,9F,19,0A,40,1,0x1B6
0x3E47,,0x0C8F8,23,18,0A,40,1,0x1B8
0x3E46,,0x0C8F9,1F,13,0A,40,1,0x1B9
0x3E45,C0,0x00C8FA,F2,1A,0A,40,1,0x1BA
0x3E44,FF,0x00C8FB,99,91,0A,40,1,0x1BB
0x3E43,05,0x00C8FC,13,0C,0A,40,1,0x1BC
0x3E42,01,0x00C8FD,8E,1A,0A,40,1,0x1BD
0x3E41,0C,0x00C8FE,18,4D,0A,40,1,0x1BE
0x3E40,E0,0x00C8FF,FD,0D,0A,40,1,0x1BF
0x3E3F,1F,0x00C900,0B,11,0A,40,1,0x1C0
0x3E3E,8B,0x00C901,15,08,0A,40,1,0x1C1
0x3E3D,,0x0C902,0D,16,0A,40,1,0x1C2
0x3E3C,F8,0x00C903,18,10,0A,40,1,0x1C3
0x3E3B,FF,0x00C904,08,0C,0A,40,1,0x1C4
0x3E3A,0F,0x00C905,0D,07,0A,40,1,0x1C5
0x3E39,96,0x00C906,02,91,0A,40,1,0x1C6
0x3E38,03,0x00C907,04,08,0A,40,1,0x1C7
0x3E37,FF,0x00C908,0C,0B,0A,40,1,0x1C8
0x3E36,14,0x00C909,04,07,0A,40,1,0x1C9
0x3E34,03,0x00C90B,06,E1,0A,40,1,0x1CB
0x3E33,04,0x00C90C,F8,97,0A,40,1,0x1CC
0x3E32,00,0x00C90D,FE,02,0A,40,1,0x1CD
0x3E31,08,0x00C90E,09,FE,0A,40,1,0x1CE
0x3E30,80,0x00C90F,00,11,0A,40,1,0x1CF
0x3E2F,FC,0x00C910,FD,FF,0A,40,1,0x1D0
0x3E2E,0C,0x00C911,04,F7,0A,40,1,0x1D1
0x3E2D,1F,0x00C912,BA,F9,0A,40,1,0x1D2
0x3E2C,00,0x00C913,85,01,0A,40,1,0x1D3
0x3E2B,80,0x00C914,FB,77,0A,40,1,0x1D4
0x3E2A,FE,0x00C915,80,FA,0A,40,1,0x1D5
0x3E29,FF,0x00C916,F9,FA,0A,40,1,0x1D6
0x3E28,08,0x00C917,E5,00,0A,40,1,0x1D7
0x3E27,03,0x00C918,00,B4,0A,40,1,0x1D8
0x3E26,04,0x00C919,12,F2,0A,40,1,0x1D9
0x3E25,80,0x00C91A,7A,F7,0A,40,1,0x1DA
0x3E24,8B,0x00C91B,F4,F3,0A,40,1,0x1DB
0x3E23,03,0x00C91C,70,F4,0A,40,1,0x1DC
0x3E22,07,0x00C91D,F9,FB,0A,40,1,0x1DD
0x3E21,04,0x00C91E,FD,E6,0A,40,1,0x1DE
0x3E20,,0x0C91F,ED,EC,0A,40,1,0x1DF
0x3E1F,F8,0x00C920,F6,77,0A,40,1,0x1E0
0x3E1D,03,0x00C922,DA,E2,0A,40,1,0x1E2
0x3E1B,14,0x00C924,EE,07,0A,40,1,0x1E4
0x3E1A,,0x0C925,EA,7E,0A,40,1,0x1E5
0x3E19,FC,0x00C926,EA,E9,0A,40,1,0x1E6
0x3E18,FF,0x00C927,E5,78,0A,40,1,0x1E7
0x3E17,,0x0C928,EC,E7,0A,40,1,0x1E8
0x3E16,7F,0x00C929,E1,62,0A,40,1,0x1E9
0x3E15,03,0x00C92A,E1,EE,0A,40,1,0x1EA
0x3E14,04,0x00C92B,E6,E1,0A,40,1,0x1EB
