ram_addr,ram_offset,d88_c,d88_h,d88_r,sector_raw_base,raw_index,raw_file_offset,DE,Ccorr,stored_byte,current_raw_byte,reverse_roundtrip
0x459F,0x1D9F,0A,40,3,0x00CF60,0x260,0x00D1C0,0x01A0,36,03,6E,OK
0x459E,0x1D9E,0A,40,3,0x00CF60,0x261,0x00D1C1,0x019F,36,04,6E,OK
0x459D,0x1D9D,0A,40,3,0x00CF60,0x262,0x00D1C2,0x019E,36,1E,87,OK
0x459C,0x1D9C,0A,40,3,0x00CF60,0x263,0x00D1C3,0x019D,36,E0,48,OK
0x459B,0x1D9B,0A,40,3,0x00CF60,0x264,0x00D1C4,0x019C,36,01,68,OK
0x459A,0x1D9A,0A,40,3,0x00CF60,0x265,0x00D1C5,0x019B,36,0F,75,OK
0x4599,0x1D99,0A,40,3,0x00CF60,0x266,0x00D1C6,0x019A,36,09,6E,OK
0x4598,0x1D98,0A,40,3,0x00CF60,0x267,0x00D1C7,0x0199,36,80,E4,OK
0x4597,0x1D97,0A,40,3,0x00CF60,0x268,0x00D1C8,0x0198,36,0A,6D,OK
0x4596,0x1D96,0A,40,3,0x00CF60,0x269,0x00D1C9,0x0197,36,04,66,OK
0x4595,0x1D95,0A,40,3,0x00CF60,0x26A,0x00D1CA,0x0196,36,09,6A,OK
0x4594,0x1D94,0A,40,3,0x00CF60,0x26B,0x00D1CB,0x0195,36,80,E0,OK
0x4593,0x1D93,0A,40,3,0x00CF60,0x26C,0x00D1CC,0x0194,36,AA,09,OK
0x4592,0x1D92,0A,40,3,0x00CF60,0x26D,0x00D1CD,0x0193,36,05,63,OK
0x4591,0x1D91,0A,40,3,0x00CF60,0x26E,0x00D1CE,0x0192,36,A2,FF,OK
0x4590,0x1D90,0A,40,3,0x00CF60,0x26F,0x00D1CF,0x0191,36,80,DC,OK
0x458F,0x1D8F,0A,40,3,0x00CF60,0x270,0x00D1D0,0x0190,36,82,DD,OK
0x458E,0x1D8E,0A,40,3,0x00CF60,0x271,0x00D1D1,0x018F,36,02,5C,OK
0x458D,0x1D8D,0A,40,3,0x00CF60,0x272,0x00D1D2,0x018E,36,04,5D,OK
0x458C,0x1D8C,0A,40,3,0x00CF60,0x273,0x00D1D3,0x018D,36,0A,62,OK
0x458B,0x1D8B,0A,40,3,0x00CF60,0x274,0x00D1D4,0x018C,36,04,5B,OK
0x458A,0x1D8A,0A,40,3,0x00CF60,0x275,0x00D1D5,0x018B,36,00,56,OK
0x4589,0x1D89,0A,40,3,0x00CF60,0x276,0x00D1D6,0x018A,36,A0,F5,OK
0x4588,0x1D88,0A,40,3,0x00CF60,0x277,0x00D1D7,0x0189,36,02,56,OK
0x4587,0x1D87,0A,40,3,0x00CF60,0x278,0x00D1D8,0x0188,36,04,57,OK
0x4586,0x1D86,0A,40,3,0x00CF60,0x279,0x00D1D9,0x0187,36,A8,FA,OK
0x4585,0x1D85,0A,40,3,0x00CF60,0x27A,0x00D1DA,0x0186,36,0A,5B,OK
0x4584,0x1D84,0A,40,3,0x00CF60,0x27B,0x00D1DB,0x0185,36,04,54,OK
0x4583,0x1D83,0A,40,3,0x00CF60,0x27C,0x00D1DC,0x0184,36,80,CF,OK
0x4582,0x1D82,0A,40,3,0x00CF60,0x27D,0x00D1DD,0x0183,36,02,50,OK
0x4581,0x1D81,0A,40,3,0x00CF60,0x27E,0x00D1DE,0x0182,36,04,51,OK
0x4580,0x1D80,0A,40,3,0x00CF60,0x27F,0x00D1DF,0x0181,36,0A,56,OK
0x457F,0x1D7F,0A,40,3,0x00CF60,0x280,0x00D1E0,0x0180,36,04,4F,OK
0x457E,0x1D7E,0A,40,3,0x00CF60,0x281,0x00D1E1,0x017F,36,A0,EA,OK
0x457D,0x1D7D,0A,40,3,0x00CF60,0x282,0x00D1E2,0x017E,36,00,49,OK
0x457C,0x1D7C,0A,40,3,0x00CF60,0x283,0x00D1E3,0x017D,36,0A,52,OK
0x457B,0x1D7B,0A,40,3,0x00CF60,0x284,0x00D1E4,0x017C,36,04,4B,OK
0x457A,0x1D7A,0A,40,3,0x00CF60,0x285,0x00D1E5,0x017B,36,99,DF,OK
0x4579,0x1D79,0A,40,3,0x00CF60,0x286,0x00D1E6,0x017A,36,03,48,OK
0x4578,0x1D78,0A,40,3,0x00CF60,0x287,0x00D1E7,0x0179,36,09,4D,OK
0x4577,0x1D77,0A,40,3,0x00CF60,0x288,0x00D1E8,0x0178,36,80,C3,OK
0x4576,0x1D76,0A,40,3,0x00CF60,0x289,0x00D1E9,0x0177,36,1F,61,OK
0x4575,0x1D75,0A,40,3,0x00CF60,0x28A,0x00D1EA,0x0176,36,09,4A,OK
0x4574,0x1D74,0A,40,3,0x00CF60,0x28B,0x00D1EB,0x0175,36,80,C0,OK
0x4573,0x1D73,0A,40,3,0x00CF60,0x28C,0x00D1EC,0x0174,36,FF,3E,OK
0x4572,0x1D72,0A,40,3,0x00CF60,0x28D,0x00D1ED,0x0173,36,05,43,OK
0x4571,0x1D71,0A,40,3,0x00CF60,0x28E,0x00D1EE,0x0172,36,E7,24,OK
0x4570,0x1D70,0A,40,3,0x00CF60,0x28F,0x00D1EF,0x0171,36,FF,3B,OK
0x456F,0x1D6F,0A,40,3,0x00CF60,0x290,0x00D1F0,0x0170,36,05,40,OK
0x456E,0x1D6E,0A,40,3,0x00CF60,0x291,0x00D1F1,0x016F,36,07,41,OK
0x456D,0x1D6D,0A,40,3,0x00CF60,0x292,0x00D1F2,0x016E,36,04,3D,OK
0x456C,0x1D6C,0A,40,3,0x00CF60,0x293,0x00D1F3,0x016D,36,1F,57,OK
0x456B,0x1D6B,0A,40,3,0x00CF60,0x294,0x00D1F4,0x016C,36,00,37,OK
0x456A,0x1D6A,0A,40,3,0x00CF60,0x295,0x00D1F5,0x016B,36,C0,F6,OK
0x4569,0x1D69,0A,40,3,0x00CF60,0x296,0x00D1F6,0x016A,36,01,36,OK
0x4568,0x1D68,0A,40,3,0x00CF60,0x297,0x00D1F7,0x0169,36,7C,B0,OK
0x4567,0x1D67,0A,40,3,0x00CF60,0x298,0x00D1F8,0x0168,36,0E,41,OK
0x4566,0x1D66,0A,40,3,0x00CF60,0x299,0x00D1F9,0x0167,36,C0,F2,OK
0x4565,0x1D65,0A,40,3,0x00CF60,0x29A,0x00D1FA,0x0166,36,03,34,OK
0x4564,0x1D64,0A,40,3,0x00CF60,0x29B,0x00D1FB,0x0165,36,04,34,OK
0x4563,0x1D63,0A,40,3,0x00CF60,0x29C,0x00D1FC,0x0164,36,1E,4D,OK
0x4562,0x1D62,0A,40,3,0x00CF60,0x29D,0x00D1FD,0x0163,36,E0,0E,OK
0x4561,0x1D61,0A,40,3,0x00CF60,0x29E,0x00D1FE,0x0162,36,01,2E,OK
0x4560,0x1D60,0A,40,3,0x00CF60,0x29F,0x00D1FF,0x0161,36,0F,3B,OK
0x455F,0x1D5F,0A,40,3,0x00CF60,0x2A0,0x00D200,0x0160,36,0A,35,OK
0x455E,0x1D5E,0A,40,3,0x00CF60,0x2A1,0x00D201,0x015F,36,15,3F,OK
0x455D,0x1D5D,0A,40,3,0x00CF60,0x2A2,0x00D202,0x015E,36,0A,33,OK
0x455C,0x1D5C,0A,40,3,0x00CF60,0x2A3,0x00D203,0x015D,36,55,7D,OK
0x455B,0x1D5B,0A,40,3,0x00CF60,0x2A4,0x00D204,0x015C,36,05,2C,OK
0x455A,0x1D5A,0A,40,3,0x00CF60,0x2A5,0x00D205,0x015B,36,45,6B,OK
0x4559,0x1D59,0A,40,3,0x00CF60,0x2A6,0x00D206,0x015A,36,55,7A,OK
0x4558,0x1D58,0A,40,3,0x00CF60,0x2A7,0x00D207,0x0159,36,05,29,OK
0x4557,0x1D57,0A,40,3,0x00CF60,0x2A8,0x00D208,0x0158,36,05,28,OK
0x4556,0x1D56,0A,40,3,0x00CF60,0x2A9,0x00D209,0x0157,36,04,26,OK
0x4555,0x1D55,0A,40,3,0x00CF60,0x2AA,0x00D20A,0x0156,36,15,36,OK
0x4554,0x1D54,0A,40,3,0x00CF60,0x2AB,0x00D20B,0x0155,36,00,20,OK
0x4553,0x1D53,0A,40,3,0x00CF60,0x2AC,0x00D20C,0x0154,36,40,5F,OK
0x4552,0x1D52,0A,40,3,0x00CF60,0x2AD,0x00D20D,0x0153,36,01,1F,OK
0x4551,0x1D51,0A,40,3,0x00CF60,0x2AE,0x00D20E,0x0152,36,54,71,OK
0x4550,0x1D50,0A,40,3,0x00CF60,0x2AF,0x00D20F,0x0151,36,04,20,OK
0x454F,0x1D4F,0A,40,3,0x00CF60,0x2B0,0x00D210,0x0150,36,04,1F,OK
0x454E,0x1D4E,0A,40,3,0x00CF60,0x2B1,0x00D211,0x014F,36,40,5A,OK
0x454D,0x1D4D,0A,40,3,0x00CF60,0x2B2,0x00D212,0x014E,36,01,1A,OK
0x454C,0x1D4C,0A,40,3,0x00CF60,0x2B3,0x00D213,0x014D,36,14,2C,OK
0x454B,0x1D4B,0A,40,3,0x00CF60,0x2B4,0x00D214,0x014C,36,40,57,OK
0x454A,0x1D4A,0A,40,3,0x00CF60,0x2B5,0x00D215,0x014B,36,01,17,OK
0x4549,0x1D49,0A,40,3,0x00CF60,0x2B6,0x00D216,0x014A,36,05,1A,OK
0x4548,0x1D48,0A,40,3,0x00CF60,0x2B7,0x00D217,0x0149,36,04,18,OK
0x4547,0x1D47,0A,40,3,0x00CF60,0x2B8,0x00D218,0x0148,36,99,AC,OK
0x4546,0x1D46,0A,40,3,0x00CF60,0x2B9,0x00D219,0x0147,36,03,15,OK
0x4545,0x1D45,0A,40,3,0x00CF60,0x2BA,0x00D21A,0x0146,36,09,1A,OK
0x4544,0x1D44,0A,40,3,0x00CF60,0x2BB,0x00D21B,0x0145,36,80,90,OK
0x4543,0x1D43,0A,40,3,0x00CF60,0x2BC,0x00D21C,0x0144,36,1F,2E,OK
0x4542,0x1D42,0A,40,3,0x00CF60,0x2BD,0x00D21D,0x0143,36,00,0E,OK
0x4541,0x1D41,0A,40,3,0x00CF60,0x2BE,0x00D21E,0x0142,36,07,14,OK
0x4540,0x1D40,0A,40,3,0x00CF60,0x2BF,0x00D21F,0x0141,36,7C,88,OK
0x453F,0x1D3F,0A,40,3,0x00CF60,0x2C0,0x00D220,0x0140,36,E0,EB,OK
0x453E,0x1D3E,0A,40,3,0x00CF60,0x2C1,0x00D221,0x013F,36,FF,09,OK
0x453D,0x1D3D,0A,40,3,0x00CF60,0x2C2,0x00D222,0x013E,36,05,0E,OK
0x453C,0x1D3C,0A,40,3,0x00CF60,0x2C3,0x00D223,0x013D,36,07,0F,OK
0x453B,0x1D3B,0A,40,3,0x00CF60,0x2C4,0x00D224,0x013C,36,04,0B,OK
0x453A,0x1D3A,0A,40,3,0x00CF60,0x2C5,0x00D225,0x013B,36,1F,25,OK
0x4539,0x1D39,0A,40,3,0x00CF60,0x2C6,0x00D226,0x013A,36,00,05,OK
0x4538,0x1D38,0A,40,3,0x00CF60,0x2C7,0x00D227,0x0139,36,06,0A,OK
0x4537,0x1D37,0A,40,3,0x00CF60,0x2C8,0x00D228,0x0138,36,3F,42,OK
0x4536,0x1D36,0A,40,3,0x00CF60,0x2C9,0x00D229,0x0137,36,00,02,OK
0x4535,0x1D35,0A,40,3,0x00CF60,0x2CA,0x00D22A,0x0136,36,C0,C1,OK
0x4534,0x1D34,0A,40,3,0x00CF60,0x2CB,0x00D22B,0x0135,36,FF,FF,OK
0x4533,0x1D33,0A,40,3,0x00CF60,0x2CC,0x00D22C,0x0134,36,07,06,OK
0x4532,0x1D32,0A,40,3,0x00CF60,0x2CD,0x00D22D,0x0133,36,0F,0D,OK
0x4531,0x1D31,0A,40,3,0x00CF60,0x2CE,0x00D22E,0x0132,36,09,06,OK
0x4530,0x1D30,0A,40,3,0x00CF60,0x2CF,0x00D22F,0x0131,36,80,7C,OK
0x452F,0x1D2F,0A,40,3,0x00CF60,0x2D0,0x00D230,0x0130,36,0A,05,OK
0x452E,0x1D2E,0A,40,3,0x00CF60,0x2D1,0x00D231,0x012F,36,04,FE,OK
0x452D,0x1D2D,0A,40,3,0x00CF60,0x2D2,0x00D232,0x012E,36,00,F9,OK
0x452C,0x1D2C,0A,40,3,0x00CF60,0x2D3,0x00D233,0x012D,36,07,FF,OK
0x452B,0x1D2B,0A,40,3,0x00CF60,0x2D4,0x00D234,0x012C,36,28,1F,OK
0x452A,0x1D2A,0A,40,3,0x00CF60,0x2D5,0x00D235,0x012B,36,A0,96,OK
0x4529,0x1D29,0A,40,3,0x00CF60,0x2D6,0x00D236,0x012A,36,AA,9F,OK
0x4528,0x1D28,0A,40,3,0x00CF60,0x2D7,0x00D237,0x0129,36,05,F9,OK
0x4527,0x1D27,0A,40,3,0x00CF60,0x2D8,0x00D238,0x0128,36,02,F5,OK
0x4526,0x1D26,0A,40,3,0x00CF60,0x2D9,0x00D239,0x0127,36,04,F6,OK
0x4525,0x1D25,0A,40,3,0x00CF60,0x2DA,0x00D23A,0x0126,36,0A,FB,OK
0x4524,0x1D24,0A,40,3,0x00CF60,0x2DB,0x00D23B,0x0125,36,04,F4,OK
0x4523,0x1D23,0A,40,3,0x00CF60,0x2DC,0x00D23C,0x0124,36,00,EF,OK
0x4522,0x1D22,0A,40,3,0x00CF60,0x2DD,0x00D23D,0x0123,36,06,F4,OK
0x4521,0x1D21,0A,40,3,0x00CF60,0x2DE,0x00D23E,0x0122,36,2A,17,OK
0x4520,0x1D20,0A,40,3,0x00CF60,0x2DF,0x00D23F,0x0121,36,00,EC,OK
0x451F,0x1D1F,0A,40,3,0x00CF60,0x2E0,0x00D240,0x0120,36,80,6B,OK
0x451E,0x1D1E,0A,40,3,0x00CF60,0x2E1,0x00D241,0x011F,36,AA,94,OK
0x451D,0x1D1D,0A,40,3,0x00CF60,0x2E2,0x00D242,0x011E,36,07,F0,OK
0x451C,0x1D1C,0A,40,3,0x00CF60,0x2E3,0x00D243,0x011D,36,0A,F2,OK
0x451B,0x1D1B,0A,40,3,0x00CF60,0x2E4,0x00D244,0x011C,36,04,EB,OK
0x451A,0x1D1A,0A,40,3,0x00CF60,0x2E5,0x00D245,0x011B,36,99,7F,OK
0x4519,0x1D19,0A,40,3,0x00CF60,0x2E6,0x00D246,0x011A,36,03,E8,OK
0x4518,0x1D18,0A,40,3,0x00CF60,0x2E7,0x00D247,0x0119,36,09,ED,OK
0x4517,0x1D17,0A,40,3,0x00CF60,0x2E8,0x00D248,0x0118,36,80,63,OK
0x4516,0x1D16,0A,40,3,0x00CF60,0x2E9,0x00D249,0x0117,36,1F,01,OK
0x4515,0x1D15,0A,40,3,0x00CF60,0x2EA,0x00D24A,0x0116,36,0A,EB,OK
0x4514,0x1D14,0A,40,3,0x00CF60,0x2EB,0x00D24B,0x0115,36,38,18,OK
0x4513,0x1D13,0A,40,3,0x00CF60,0x2EC,0x00D24C,0x0114,36,7C,5B,OK
0x4512,0x1D12,0A,40,3,0x00CF60,0x2ED,0x00D24D,0x0113,36,C0,9E,OK
0x4511,0x1D11,0A,40,3,0x00CF60,0x2EE,0x00D24E,0x0112,36,CF,AC,OK
0x4510,0x1D10,0A,40,3,0x00CF60,0x2EF,0x00D24F,0x0111,36,E1,BD,OK
0x450F,0x1D0F,0A,40,3,0x00CF60,0x2F0,0x00D250,0x0110,36,01,DC,OK
0x450E,0x1D0E,0A,40,3,0x00CF60,0x2F1,0x00D251,0x010F,36,1F,F9,OK
0x450D,0x1D0D,0A,40,3,0x00CF60,0x2F2,0x00D252,0x010E,36,00,D9,OK
0x450C,0x1D0C,0A,40,3,0x00CF60,0x2F3,0x00D253,0x010D,36,05,DD,OK
0x450B,0x1D0B,0A,40,3,0x00CF60,0x2F4,0x00D254,0x010C,36,80,57,OK
0x450A,0x1D0A,0A,40,3,0x00CF60,0x2F5,0x00D255,0x010B,36,1F,F5,OK
0x4509,0x1D09,0A,40,3,0x00CF60,0x2F6,0x00D256,0x010A,36,00,D5,OK
0x4508,0x1D08,0A,40,3,0x00CF60,0x2F7,0x00D257,0x0109,36,C0,94,OK
0x4507,0x1D07,0A,40,3,0x00CF60,0x2F8,0x00D258,0x0108,36,0B,DE,OK
0x4506,0x1D06,0A,40,3,0x00CF60,0x2F9,0x00D259,0x0107,36,0F,E1,OK
0x4505,0x1D05,0A,40,3,0x00CF60,0x2FA,0x00D25A,0x0106,36,00,D1,OK
0x4504,0x1D04,0A,40,3,0x00CF60,0x2FB,0x00D25B,0x0105,36,06,D6,OK
0x4503,0x1D03,0A,40,3,0x00CF60,0x2FC,0x00D25C,0x0104,36,15,E4,OK
0x4502,0x1D02,0A,40,3,0x00CF60,0x2FD,0x00D25D,0x0103,36,0A,D8,OK
0x4501,0x1D01,0A,40,3,0x00CF60,0x2FE,0x00D25E,0x0102,36,10,DD,OK
0x4500,0x1D00,0A,40,3,0x00CF60,0x2FF,0x00D25F,0x0101,36,54,20,OK
0x44FF,0x1CFF,0A,40,3,0x00CF60,0x300,0x00D260,0x0100,36,40,0B,OK
0x44FE,0x1CFE,0A,40,3,0x00CF60,0x301,0x00D261,0x00FF,36,45,0E,OK
0x44FD,0x1CFD,0A,40,3,0x00CF60,0x302,0x00D262,0x00FE,36,41,09,OK
0x44FC,0x1CFC,0A,40,3,0x00CF60,0x303,0x00D263,0x00FD,36,01,C8,OK
0x44FB,0x1CFB,0A,40,3,0x00CF60,0x304,0x00D264,0x00FC,36,15,DB,OK
0x44FA,0x1CFA,0A,40,3,0x00CF60,0x305,0x00D265,0x00FB,36,00,C5,OK
0x44F9,0x1CF9,0A,40,3,0x00CF60,0x306,0x00D266,0x00FA,36,06,CA,OK
0x44F8,0x1CF8,0A,40,3,0x00CF60,0x307,0x00D267,0x00F9,36,15,D8,OK
0x44F7,0x1CF7,0A,40,3,0x00CF60,0x308,0x00D268,0x00F8,36,00,C2,OK
0x44F6,0x1CF6,0A,40,3,0x00CF60,0x309,0x00D269,0x00F7,36,40,01,OK
0x44F5,0x1CF5,0A,40,3,0x00CF60,0x30A,0x00D26A,0x00F6,36,55,15,OK
0x44F4,0x1CF4,0A,40,3,0x00CF60,0x30B,0x00D26B,0x00F5,36,07,C6,OK
0x44F3,0x1CF3,0A,40,3,0x00CF60,0x30C,0x00D26C,0x00F4,36,05,C3,OK
0x44F2,0x1CF2,0A,40,3,0x00CF60,0x30D,0x00D26D,0x00F3,36,04,C1,OK
0x44F1,0x1CF1,0A,40,3,0x00CF60,0x30E,0x00D26E,0x00F2,36,99,55,OK
0x44F0,0x1CF0,0A,40,3,0x00CF60,0x30F,0x00D26F,0x00F1,36,03,BE,OK
0x44EF,0x1CEF,0A,40,3,0x00CF60,0x310,0x00D270,0x00F0,36,09,C3,OK
0x44EE,0x1CEE,0A,40,3,0x00CF60,0x311,0x00D271,0x00EF,36,80,39,OK
0x44ED,0x1CED,0A,40,3,0x00CF60,0x312,0x00D272,0x00EE,36,1F,D7,OK
0x44EC,0x1CEC,0A,40,3,0x00CF60,0x313,0x00D273,0x00ED,36,0A,C1,OK
0x44EB,0x1CEB,0A,40,3,0x00CF60,0x314,0x00D274,0x00EC,36,7E,34,OK
0x44EA,0x1CEA,0A,40,3,0x00CF60,0x315,0x00D275,0x00EB,36,7C,31,OK
0x44E9,0x1CE9,0A,40,3,0x00CF60,0x316,0x00D276,0x00EA,36,E0,94,OK
0x44E8,0x1CE8,0A,40,3,0x00CF60,0x317,0x00D277,0x00E9,36,F7,AA,OK
0x44E7,0x1CE7,0A,40,3,0x00CF60,0x318,0x00D278,0x00E8,36,F3,A5,OK
0x44E6,0x1CE6,0A,40,3,0x00CF60,0x319,0x00D279,0x00E7,36,03,B4,OK
0x44E5,0x1CE5,0A,40,3,0x00CF60,0x31A,0x00D27A,0x00E6,36,04,B4,OK
0x44E4,0x1CE4,0A,40,3,0x00CF60,0x31B,0x00D27B,0x00E5,36,0A,B9,OK
0x44E3,0x1CE3,0A,40,3,0x00CF60,0x31C,0x00D27C,0x00E4,36,C0,6E,OK
0x44E2,0x1CE2,0A,40,3,0x00CF60,0x31D,0x00D27D,0x00E3,36,0F,BC,OK
0x44E1,0x1CE1,0A,40,3,0x00CF60,0x31E,0x00D27E,0x00E2,36,00,AC,OK
0x44E0,0x1CE0,0A,40,3,0x00CF60,0x31F,0x00D27F,0x00E1,36,05,B0,OK
0x44DF,0x1CDF,0A,40,3,0x00CF60,0x320,0x00D280,0x00E0,36,C0,6A,OK
0x44DE,0x1CDE,0A,40,3,0x00CF60,0x321,0x00D281,0x00DF,36,07,B0,OK
0x44DD,0x1CDD,0A,40,3,0x00CF60,0x322,0x00D282,0x00DE,36,04,AC,OK
0x44DC,0x1CDC,0A,40,3,0x00CF60,0x323,0x00D283,0x00DD,36,C0,67,OK
0x44DB,0x1CDB,0A,40,3,0x00CF60,0x324,0x00D284,0x00DC,36,07,AD,OK
0x44DA,0x1CDA,0A,40,3,0x00CF60,0x325,0x00D285,0x00DB,36,04,A9,OK
0x44D9,0x1CD9,0A,40,3,0x00CF60,0x326,0x00D286,0x00DA,36,00,A4,OK
0x44D8,0x1CD8,0A,40,3,0x00CF60,0x327,0x00D287,0x00D9,36,09,AC,OK
0x44D7,0x1CD7,0A,40,3,0x00CF60,0x328,0x00D288,0x00D8,36,80,22,OK
0x44D6,0x1CD6,0A,40,3,0x00CF60,0x329,0x00D289,0x00D7,36,0A,AB,OK
0x44D5,0x1CD5,0A,40,3,0x00CF60,0x32A,0x00D28A,0x00D6,36,04,A4,OK
0x44D4,0x1CD4,0A,40,3,0x00CF60,0x32B,0x00D28B,0x00D5,36,0A,A9,OK
0x44D3,0x1CD3,0A,40,3,0x00CF60,0x32C,0x00D28C,0x00D4,36,2A,C8,OK
0x44D2,0x1CD2,0A,40,3,0x00CF60,0x32D,0x00D28D,0x00D3,36,28,C5,OK
0x44D1,0x1CD1,0A,40,3,0x00CF60,0x32E,0x00D28E,0x00D2,36,A0,3C,OK
0x44D0,0x1CD0,0A,40,3,0x00CF60,0x32F,0x00D28F,0x00D1,36,A2,3D,OK
0x44CF,0x1CCF,0A,40,3,0x00CF60,0x330,0x00D290,0x00D0,36,05,9F,OK
0x44CE,0x1CCE,0A,40,3,0x00CF60,0x331,0x00D291,0x00CF,36,02,9B,OK
0x44CD,0x1CCD,0A,40,3,0x00CF60,0x332,0x00D292,0x00CE,36,04,9C,OK
0x44CC,0x1CCC,0A,40,3,0x00CF60,0x333,0x00D293,0x00CD,36,AA,41,OK
0x44CB,0x1CCB,0A,40,3,0x00CF60,0x334,0x00D294,0x00CC,36,06,9C,OK
0x44CA,0x1CCA,0A,40,3,0x00CF60,0x335,0x00D295,0x00CB,36,80,15,OK
0x44C9,0x1CC9,0A,40,3,0x00CF60,0x336,0x00D296,0x00CA,36,0A,9E,OK
0x44C8,0x1CC8,0A,40,3,0x00CF60,0x337,0x00D297,0x00C9,36,04,97,OK
0x44C7,0x1CC7,0A,40,3,0x00CF60,0x338,0x00D298,0x00C8,36,00,92,OK
0x44C6,0x1CC6,0A,40,3,0x00CF60,0x339,0x00D299,0x00C7,36,05,96,OK
0x44C5,0x1CC5,0A,40,3,0x00CF60,0x33A,0x00D29A,0x00C6,36,80,10,OK
0x44C4,0x1CC4,0A,40,3,0x00CF60,0x33B,0x00D29B,0x00C5,36,02,91,OK
0x44C3,0x1CC3,0A,40,3,0x00CF60,0x33C,0x00D29C,0x00C4,36,04,92,OK
0x44C2,0x1CC2,0A,40,3,0x00CF60,0x33D,0x00D29D,0x00C3,36,80,0D,OK
0x44C1,0x1CC1,0A,40,3,0x00CF60,0x33E,0x00D29E,0x00C2,36,02,8E,OK
0x44C0,0x1CC0,0A,40,3,0x00CF60,0x33F,0x00D29F,0x00C1,36,04,8F,OK
0x44BF,0x1CBF,0A,40,3,0x00CF60,0x340,0x00D2A0,0x00C0,36,00,8A,OK
0x44BE,0x1CBE,0A,40,3,0x00CF60,0x341,0x00D2A1,0x00BF,36,99,22,OK
0x44BD,0x1CBD,0A,40,3,0x00CF60,0x342,0x00D2A2,0x00BE,36,03,8B,OK
0x44BC,0x1CBC,0A,40,3,0x00CF60,0x343,0x00D2A3,0x00BD,36,09,90,OK
0x44BB,0x1CBB,0A,40,3,0x00CF60,0x344,0x00D2A4,0x00BC,36,80,06,OK
0x44BA,0x1CBA,0A,40,3,0x00CF60,0x345,0x00D2A5,0x00BB,36,1F,A4,OK
0x44B9,0x1CB9,0A,40,3,0x00CF60,0x346,0x00D2A6,0x00BA,36,0A,8E,OK
0x44B8,0x1CB8,0A,40,3,0x00CF60,0x347,0x00D2A7,0x00B9,36,FC,7F,OK
0x44B7,0x1CB7,0A,40,3,0x00CF60,0x348,0x00D2A8,0x00B8,36,7C,FE,OK
0x44B6,0x1CB6,0A,40,3,0x00CF60,0x349,0x00D2A9,0x00B7,36,F0,71,OK
0x44B5,0x1CB5,0A,40,3,0x00CF60,0x34A,0x00D2AA,0x00B6,36,E3,63,OK
0x44B4,0x1CB4,0A,40,3,0x00CF60,0x34B,0x00D2AB,0x00B5,36,E7,66,OK
0x44B3,0x1CB3,0A,40,3,0x00CF60,0x34C,0x00D2AC,0x00B4,36,07,85,OK
0x44B2,0x1CB2,0A,40,3,0x00CF60,0x34D,0x00D2AD,0x00B3,36,04,81,OK
0x44B1,0x1CB1,0A,40,3,0x00CF60,0x34E,0x00D2AE,0x00B2,36,FF,7B,OK
0x44B0,0x1CB0,0A,40,3,0x00CF60,0x34F,0x00D2AF,0x00B1,36,06,81,OK
0x44AF,0x1CAF,0A,40,3,0x00CF60,0x350,0x00D2B0,0x00B0,36,E0,5A,OK
0x44AE,0x1CAE,0A,40,3,0x00CF60,0x351,0x00D2B1,0x00AF,36,07,80,OK
0x44AD,0x1CAD,0A,40,3,0x00CF60,0x352,0x00D2B2,0x00AE,36,04,7C,OK
0x44AC,0x1CAC,0A,40,3,0x00CF60,0x353,0x00D2B3,0x00AD,36,00,77,OK
0x44AB,0x1CAB,0A,40,3,0x00CF60,0x354,0x00D2B4,0x00AC,36,FE,74,OK
0x44AA,0x1CAA,0A,40,3,0x00CF60,0x355,0x00D2B5,0x00AB,36,FF,74,OK
0x44A9,0x1CA9,0A,40,3,0x00CF60,0x356,0x00D2B6,0x00AA,36,08,7C,OK
0x44A8,0x1CA8,0A,40,3,0x00CF60,0x357,0x00D2B7,0x00A9,36,09,7C,OK
0x44A7,0x1CA7,0A,40,3,0x00CF60,0x358,0x00D2B8,0x00A8,36,80,F2,OK
0x44A6,0x1CA6,0A,40,3,0x00CF60,0x359,0x00D2B9,0x00A7,36,1F,90,OK
0x44A5,0x1CA5,0A,40,3,0x00CF60,0x35A,0x00D2BA,0x00A6,36,0A,7A,OK
0x44A4,0x1CA4,0A,40,3,0x00CF60,0x35B,0x00D2BB,0x00A5,36,FC,6B,OK
0x44A3,0x1CA3,0A,40,3,0x00CF60,0x35C,0x00D2BC,0x00A4,36,7C,EA,OK
0x44A2,0x1CA2,0A,40,3,0x00CF60,0x35D,0x00D2BD,0x00A3,36,F0,5D,OK
0x44A1,0x1CA1,0A,40,3,0x00CF60,0x35E,0x00D2BE,0x00A2,36,E3,4F,OK
0x44A0,0x1CA0,0A,40,3,0x00CF60,0x35F,0x00D2BF,0x00A1,36,E7,52,OK
0x449F,0x1C9F,0A,40,3,0x00CF60,0x360,0x00D2C0,0x00A0,36,07,71,OK
0x449E,0x1C9E,0A,40,3,0x00CF60,0x361,0x00D2C1,0x009F,36,04,6D,OK
0x449D,0x1C9D,0A,40,3,0x00CF60,0x362,0x00D2C2,0x009E,36,FF,67,OK
0x449C,0x1C9C,0A,40,3,0x00CF60,0x363,0x00D2C3,0x009D,36,06,6D,OK
0x449B,0x1C9B,0A,40,3,0x00CF60,0x364,0x00D2C4,0x009C,36,E0,46,OK
